"Sr.no.";"Time";"temp1";"temp2";"temp3"
"1";"2024-01-21 14:49:18";"0";"0";"0"
"2";"2024-01-21 14:49:19";"0";"0";"0"
"3";"2024-01-21 14:49:20";"0";"0";"0"
"4";"2024-01-21 14:49:21";"0";"0";"0"
"5";"2024-01-21 14:49:22";"0";"0";"0"
"6";"2024-01-21 14:49:23";"0";"0";"0"
"7";"2024-01-21 14:49:24";"62";"0";"0"
"8";"2024-01-21 14:49:25";"62";"64";"0"
"9";"2024-01-21 14:49:25";"62";"64";"62"
"10";"2024-01-21 14:49:26";"62";"64";"62"
"11";"2024-01-21 14:49:27";"62";"64";"62"
"12";"2024-01-21 14:49:28";"62";"64";"62"
"13";"2024-01-21 14:49:29";"62";"64";"62"
"14";"2024-01-21 14:49:30";"62";"64";"62"
"15";"2024-01-21 14:49:31";"62";"64";"62"
"16";"2024-01-21 14:49:32";"62";"64";"62"
"17";"2024-01-21 14:49:33";"62";"64";"62"
"18";"2024-01-21 14:49:34";"62";"64";"62"
"19";"2024-01-21 14:49:35";"62";"64";"62"
"20";"2024-01-21 14:49:35";"62";"64";"63"
"21";"2024-01-21 14:49:36";"62";"64";"63"
"22";"2024-01-21 14:49:37";"62";"64";"63"
"23";"2024-01-21 14:49:38";"62";"64";"63"
"24";"2024-01-21 14:49:39";"62";"64";"63"
"25";"2024-01-21 14:49:40";"62";"64";"63"
"26";"2024-01-21 14:49:41";"62";"64";"63"
"27";"2024-01-21 14:49:42";"62";"64";"63"
"28";"2024-01-21 14:49:43";"62";"64";"63"
"29";"2024-01-21 14:49:44";"62";"64";"63"
"30";"2024-01-21 14:49:45";"62";"64";"63"
"31";"2024-01-21 14:49:45";"62";"64";"63"
"32";"2024-01-21 14:49:46";"62";"64";"63"
"33";"2024-01-21 14:49:47";"62";"64";"63"
"34";"2024-01-21 14:49:48";"62";"64";"63"
"35";"2024-01-21 14:49:49";"62";"64";"63"
"36";"2024-01-21 14:49:50";"62";"64";"63"
"37";"2024-01-21 14:49:51";"62";"64";"63"
"38";"2024-01-21 14:49:52";"62";"64";"63"
"39";"2024-01-21 14:49:53";"62";"64";"63"
"40";"2024-01-21 14:49:54";"63";"64";"63"
"41";"2024-01-21 14:49:55";"63";"64";"63"
"42";"2024-01-21 14:49:56";"63";"64";"63"
"43";"2024-01-21 14:49:56";"63";"64";"63"
"44";"2024-01-21 14:49:58";"63";"64";"63"
"45";"2024-01-21 14:49:59";"63";"64";"63"
"46";"2024-01-21 14:49:59";"63";"64";"63"
"47";"2024-01-21 14:50:00";"63";"64";"63"
"48";"2024-01-21 14:50:01";"63";"64";"63"
"49";"2024-01-21 14:50:03";"63";"64";"63"
"50";"2024-01-21 14:50:04";"63";"64";"63"
"51";"2024-01-21 14:50:04";"63";"64";"63"
"52";"2024-01-21 14:50:07";"63";"64";"63"
"53";"2024-01-21 14:50:08";"63";"64";"63"
"54";"2024-01-21 14:50:09";"63";"64";"63"
"55";"2024-01-21 14:50:09";"63";"64";"63"
"56";"2024-01-21 14:50:11";"63";"64";"63"
"57";"2024-01-21 14:50:11";"63";"64";"63"
"58";"2024-01-21 14:50:12";"63";"64";"63"
"59";"2024-01-21 14:50:13";"63";"64";"63"
"60";"2024-01-21 14:50:14";"63";"64";"63"
"61";"2024-01-21 14:50:16";"63";"64";"63"
"62";"2024-01-21 14:50:17";"63";"64";"63"
"63";"2024-01-21 14:50:18";"63";"64";"63"
"64";"2024-01-21 14:50:19";"63";"64";"63"
"65";"2024-01-21 14:50:20";"63";"64";"63"
"66";"2024-01-21 14:50:21";"63";"64";"63"
"67";"2024-01-21 14:50:22";"63";"64";"63"
"68";"2024-01-21 14:50:23";"63";"64";"63"
"69";"2024-01-21 14:50:27";"63";"64";"63"
"70";"2024-01-21 14:50:28";"63";"64";"63"
"71";"2024-01-21 14:50:29";"63";"64";"63"
"72";"2024-01-21 14:50:32";"63";"64";"63"
"73";"2024-01-21 14:50:33";"63";"64";"63"
"74";"2024-01-21 14:50:34";"62";"64";"63"
"75";"2024-01-21 14:50:35";"62";"64";"63"
"76";"2024-01-21 14:50:36";"62";"64";"63"
"77";"2024-01-21 14:50:37";"62";"64";"63"
"78";"2024-01-21 14:50:38";"62";"64";"63"
"79";"2024-01-21 14:50:39";"62";"64";"63"
"80";"2024-01-21 14:50:40";"62";"64";"63"
"81";"2024-01-21 14:50:41";"62";"64";"63"
"82";"2024-01-21 14:50:42";"62";"64";"63"
"83";"2024-01-21 14:50:43";"62";"64";"63"
"84";"2024-01-21 14:50:44";"62";"64";"63"
"85";"2024-01-21 14:50:44";"62";"64";"63"
"86";"2024-01-21 14:50:45";"62";"64";"63"
"87";"2024-01-21 14:50:46";"62";"64";"63"
"88";"2024-01-21 14:50:47";"62";"64";"63"
"89";"2024-01-21 14:50:48";"62";"64";"63"
"90";"2024-01-21 14:50:49";"62";"64";"63"
"91";"2024-01-21 14:50:50";"62";"64";"63"
"92";"2024-01-21 14:50:51";"62";"64";"63"
"93";"2024-01-21 14:50:52";"62";"64";"63"
"94";"2024-01-21 14:50:53";"62";"64";"63"
"95";"2024-01-21 14:50:53";"62";"64";"63"
"96";"2024-01-21 14:50:54";"63";"64";"63"
"97";"2024-01-21 14:50:56";"63";"65";"63"
"98";"2024-01-21 14:50:57";"63";"65";"63"
"99";"2024-01-21 14:51:00";"63";"65";"63"
"100";"2024-01-21 14:51:00";"63";"65";"63"
"101";"2024-01-21 14:51:03";"63";"65";"63"
"102";"2024-01-21 14:51:04";"63";"65";"63"
"103";"2024-01-21 14:51:05";"63";"65";"63"
"104";"2024-01-21 14:51:06";"63";"65";"63"
"105";"2024-01-21 14:51:07";"63";"65";"63"
"106";"2024-01-21 14:51:07";"63";"65";"63"
"107";"2024-01-21 14:51:08";"63";"65";"63"
"108";"2024-01-21 14:51:09";"63";"65";"63"
"109";"2024-01-21 14:51:10";"63";"65";"63"
"110";"2024-01-21 14:51:11";"63";"65";"63"
"111";"2024-01-21 14:51:12";"63";"65";"63"
"112";"2024-01-21 14:51:13";"63";"65";"63"
"113";"2024-01-21 14:51:14";"63";"65";"63"
"114";"2024-01-21 14:51:15";"63";"65";"63"
"115";"2024-01-21 14:51:16";"63";"65";"63"
"116";"2024-01-21 14:51:17";"63";"65";"63"
"117";"2024-01-21 14:51:17";"63";"65";"63"
"118";"2024-01-21 14:51:18";"63";"65";"63"
"119";"2024-01-21 14:51:19";"63";"65";"63"
"120";"2024-01-21 14:51:20";"63";"65";"63"
"121";"2024-01-21 14:51:21";"63";"65";"63"
"122";"2024-01-21 14:51:22";"63";"65";"63"
"123";"2024-01-21 14:51:23";"63";"65";"63"
"124";"2024-01-21 14:51:26";"63";"65";"63"
"125";"2024-01-21 14:51:26";"63";"65";"63"
"126";"2024-01-21 14:51:27";"63";"65";"63"
"127";"2024-01-21 14:51:28";"63";"65";"63"
"128";"2024-01-21 14:51:29";"63";"65";"63"
"129";"2024-01-21 14:51:29";"63";"65";"64"
"130";"2024-01-21 14:51:30";"63";"65";"64"
"131";"2024-01-21 14:51:31";"63";"65";"64"
"132";"2024-01-21 14:51:32";"63";"65";"64"
"133";"2024-01-21 14:51:33";"63";"65";"64"
"134";"2024-01-21 14:51:34";"63";"65";"64"
"135";"2024-01-21 14:51:35";"63";"65";"64"
"136";"2024-01-21 14:51:37";"63";"65";"64"
"137";"2024-01-21 14:51:37";"63";"65";"64"
"138";"2024-01-21 14:51:38";"63";"65";"64"
"139";"2024-01-21 14:51:39";"63";"65";"64"
"140";"2024-01-21 14:51:40";"63";"65";"64"
"141";"2024-01-21 14:51:41";"63";"65";"64"
"142";"2024-01-21 14:51:42";"63";"65";"64"
"143";"2024-01-21 14:51:42";"63";"65";"64"
"144";"2024-01-21 14:51:44";"63";"65";"64"
"145";"2024-01-21 14:51:45";"63";"65";"64"
"146";"2024-01-21 14:51:46";"63";"65";"64"
"147";"2024-01-21 14:51:47";"63";"65";"64"
"148";"2024-01-21 14:51:48";"63";"65";"64"
"149";"2024-01-21 14:51:49";"63";"65";"64"
"150";"2024-01-21 14:51:50";"63";"65";"64"
"151";"2024-01-21 14:51:50";"63";"65";"64"
"152";"2024-01-21 14:51:51";"63";"65";"64"
"153";"2024-01-21 14:51:52";"63";"65";"64"
"154";"2024-01-21 14:51:53";"63";"65";"64"
"155";"2024-01-21 14:51:54";"63";"65";"64"
"156";"2024-01-21 14:51:55";"63";"65";"64"
"157";"2024-01-21 14:51:56";"63";"65";"64"
"158";"2024-01-21 14:51:57";"63";"65";"64"
"159";"2024-01-21 14:52:01";"63";"65";"64"
"160";"2024-01-21 14:52:03";"63";"65";"64"
"161";"2024-01-21 14:52:04";"63";"65";"64"
"162";"2024-01-21 14:52:04";"63";"65";"64"
"163";"2024-01-21 14:52:05";"63";"65";"64"
"164";"2024-01-21 14:52:06";"63";"65";"64"
"165";"2024-01-21 14:52:07";"63";"65";"64"
"166";"2024-01-21 14:52:08";"63";"65";"64"
"167";"2024-01-21 14:52:09";"63";"65";"64"
"168";"2024-01-21 14:52:10";"63";"65";"64"
"169";"2024-01-21 14:52:10";"63";"65";"64"
"170";"2024-01-21 14:52:11";"63";"65";"64"
"171";"2024-01-21 14:52:12";"63";"65";"64"
"172";"2024-01-21 14:52:13";"63";"65";"64"
"173";"2024-01-21 14:52:14";"63";"65";"64"
"174";"2024-01-21 14:52:15";"63";"65";"64"
"175";"2024-01-21 14:52:16";"63";"65";"64"
"176";"2024-01-21 14:52:17";"63";"65";"64"
"177";"2024-01-21 14:52:18";"63";"65";"64"
"178";"2024-01-21 14:52:19";"63";"65";"64"
"179";"2024-01-21 14:52:20";"63";"65";"64"
"180";"2024-01-21 14:52:20";"63";"65";"64"
"181";"2024-01-21 14:52:21";"63";"65";"64"
"182";"2024-01-21 14:52:22";"63";"65";"64"
"183";"2024-01-21 14:52:23";"63";"65";"64"
"184";"2024-01-21 14:52:24";"63";"65";"64"
"185";"2024-01-21 14:52:25";"63";"65";"64"
"186";"2024-01-21 14:52:26";"63";"65";"64"
"187";"2024-01-21 14:52:27";"63";"65";"64"
"188";"2024-01-21 14:52:28";"63";"65";"64"
"189";"2024-01-21 14:52:29";"63";"65";"64"
"190";"2024-01-21 14:52:30";"63";"65";"64"
"191";"2024-01-21 14:52:31";"63";"65";"64"
"192";"2024-01-21 14:52:32";"63";"65";"64"
"193";"2024-01-21 14:52:35";"63";"65";"64"
"194";"2024-01-21 14:52:35";"63";"65";"64"
"195";"2024-01-21 14:52:36";"63";"65";"64"
"196";"2024-01-21 14:52:37";"63";"65";"64"
"197";"2024-01-21 14:52:38";"63";"65";"64"
"198";"2024-01-21 14:52:39";"63";"65";"64"
"199";"2024-01-21 14:52:41";"63";"65";"64"
"200";"2024-01-21 14:52:42";"63";"65";"64"
"201";"2024-01-21 14:52:43";"63";"65";"64"
"202";"2024-01-21 14:52:44";"63";"65";"64"
"203";"2024-01-21 14:52:44";"63";"65";"64"
"204";"2024-01-21 14:52:46";"63";"65";"64"
"205";"2024-01-21 14:52:46";"63";"65";"64"
"206";"2024-01-21 14:52:47";"63";"65";"64"
"207";"2024-01-21 14:52:48";"63";"65";"64"
"208";"2024-01-21 14:52:49";"62";"65";"64"
"209";"2024-01-21 14:52:50";"62";"64";"64"
"210";"2024-01-21 14:52:50";"62";"64";"63"
"211";"2024-01-21 14:52:51";"62";"64";"63"
"212";"2024-01-21 14:52:52";"62";"64";"63"
"213";"2024-01-21 14:52:53";"62";"64";"63"
"214";"2024-01-21 14:52:55";"62";"64";"63"
"215";"2024-01-21 14:52:55";"62";"64";"63"
"216";"2024-01-21 14:52:57";"62";"64";"63"
"217";"2024-01-21 14:52:57";"62";"64";"63"
"218";"2024-01-21 14:52:58";"62";"64";"63"
"219";"2024-01-21 14:52:59";"62";"64";"63"
"220";"2024-01-21 14:53:00";"62";"64";"63"
"221";"2024-01-21 14:53:00";"62";"64";"63"
"222";"2024-01-21 14:53:02";"62";"64";"63"
"223";"2024-01-21 14:53:02";"62";"64";"63"
"224";"2024-01-21 14:53:03";"62";"64";"63"
"225";"2024-01-21 14:53:05";"62";"64";"63"
"226";"2024-01-21 14:53:05";"62";"64";"63"
"227";"2024-01-21 14:53:07";"62";"64";"63"
"228";"2024-01-21 14:53:07";"62";"64";"63"
"229";"2024-01-21 14:53:11";"62";"64";"63"
"230";"2024-01-21 14:53:11";"62";"64";"63"
"231";"2024-01-21 14:53:13";"62";"64";"63"
"232";"2024-01-21 14:53:14";"62";"64";"63"
"233";"2024-01-21 14:53:14";"62";"64";"63"
"234";"2024-01-21 14:53:15";"62";"64";"63"
"235";"2024-01-21 14:53:17";"62";"64";"63"
"236";"2024-01-21 14:53:17";"62";"64";"63"
"237";"2024-01-21 14:53:18";"62";"64";"63"
"238";"2024-01-21 14:53:19";"62";"64";"63"
"239";"2024-01-21 14:53:20";"62";"64";"63"
"240";"2024-01-21 14:53:21";"62";"64";"63"
"241";"2024-01-21 14:53:22";"62";"64";"63"
"242";"2024-01-21 14:53:23";"62";"64";"63"
"243";"2024-01-21 14:53:24";"62";"64";"63"
"244";"2024-01-21 14:53:24";"62";"64";"63"
"245";"2024-01-21 14:53:25";"62";"64";"63"
"246";"2024-01-21 14:53:26";"62";"64";"63"
"247";"2024-01-21 14:53:28";"62";"64";"63"
"248";"2024-01-21 14:53:28";"62";"64";"63"
"249";"2024-01-21 14:53:29";"62";"64";"63"
"250";"2024-01-21 14:53:31";"62";"64";"63"
"251";"2024-01-21 14:53:31";"62";"64";"63"
"252";"2024-01-21 14:53:32";"62";"64";"63"
"253";"2024-01-21 14:53:33";"62";"64";"63"
"254";"2024-01-21 14:53:34";"62";"64";"63"
"255";"2024-01-21 14:53:35";"62";"64";"63"
"256";"2024-01-21 14:53:36";"62";"64";"63"
"257";"2024-01-21 14:53:37";"62";"64";"63"
"258";"2024-01-21 14:53:38";"62";"64";"63"
"259";"2024-01-21 14:53:38";"62";"64";"63"
"260";"2024-01-21 14:53:40";"62";"64";"63"
"261";"2024-01-21 14:53:40";"62";"64";"63"
"262";"2024-01-21 14:53:40";"62";"64";"63"
"263";"2024-01-21 14:53:42";"62";"64";"63"
"264";"2024-01-21 14:53:45";"62";"64";"63"
"265";"2024-01-21 14:53:46";"62";"64";"63"
"266";"2024-01-21 14:53:47";"62";"64";"63"
"267";"2024-01-21 14:53:48";"62";"64";"63"
"268";"2024-01-21 14:53:49";"62";"64";"63"
"269";"2024-01-21 14:53:50";"61";"64";"63"
"270";"2024-01-21 14:53:50";"61";"64";"63"
"271";"2024-01-21 14:53:51";"61";"64";"63"
"272";"2024-01-21 14:53:52";"61";"64";"63"
"273";"2024-01-21 14:53:53";"61";"64";"63"
"274";"2024-01-21 14:53:54";"61";"64";"63"
"275";"2024-01-21 14:53:55";"61";"64";"63"
"276";"2024-01-21 14:53:56";"61";"64";"63"
"277";"2024-01-21 14:53:57";"61";"64";"63"
"278";"2024-01-21 14:53:58";"61";"64";"63"
"279";"2024-01-21 14:53:59";"61";"64";"63"
"280";"2024-01-21 14:53:59";"61";"64";"63"
"281";"2024-01-21 14:54:01";"61";"64";"63"
"282";"2024-01-21 14:54:01";"61";"64";"62"
"283";"2024-01-21 14:54:02";"61";"64";"62"
"284";"2024-01-21 14:54:03";"61";"64";"62"
"285";"2024-01-21 14:54:04";"61";"64";"62"
"286";"2024-01-21 14:54:05";"61";"64";"62"
"287";"2024-01-21 14:54:06";"61";"64";"62"
"288";"2024-01-21 14:54:07";"61";"64";"62"
"289";"2024-01-21 14:54:08";"61";"64";"62"
"290";"2024-01-21 14:54:08";"61";"64";"62"
"291";"2024-01-21 14:54:10";"60";"64";"62"
"292";"2024-01-21 14:54:11";"60";"63";"62"
"293";"2024-01-21 14:54:11";"60";"63";"62"
"294";"2024-01-21 14:54:12";"60";"63";"62"
"295";"2024-01-21 14:54:13";"60";"63";"62"
"296";"2024-01-21 14:54:14";"60";"63";"62"
"297";"2024-01-21 14:54:15";"60";"63";"62"
"298";"2024-01-21 14:54:16";"60";"63";"62"
"299";"2024-01-21 14:54:19";"60";"63";"62"
"300";"2024-01-21 14:54:19";"60";"63";"62"
"301";"2024-01-21 14:54:20";"60";"63";"62"
"302";"2024-01-21 14:54:21";"60";"63";"62"
"303";"2024-01-21 14:54:22";"60";"63";"62"
"304";"2024-01-21 14:54:22";"60";"63";"62"
"305";"2024-01-21 14:54:23";"60";"63";"62"
"306";"2024-01-21 14:54:24";"60";"63";"62"
"307";"2024-01-21 14:54:25";"60";"63";"62"
"308";"2024-01-21 14:54:26";"60";"63";"62"
"309";"2024-01-21 14:54:27";"60";"63";"62"
"310";"2024-01-21 14:54:28";"60";"63";"62"
"311";"2024-01-21 14:54:29";"60";"63";"62"
"312";"2024-01-21 14:54:30";"60";"63";"62"
"313";"2024-01-21 14:54:31";"59";"63";"62"
"314";"2024-01-21 14:54:32";"59";"63";"62"
"315";"2024-01-21 14:54:32";"59";"63";"61"
"316";"2024-01-21 14:54:33";"59";"63";"61"
"317";"2024-01-21 14:54:34";"59";"63";"61"
"318";"2024-01-21 14:54:35";"59";"63";"61"
"319";"2024-01-21 14:54:36";"59";"63";"61"
"320";"2024-01-21 14:54:37";"59";"63";"61"
"321";"2024-01-21 14:54:38";"59";"63";"61"
"322";"2024-01-21 14:54:39";"59";"63";"61"
"323";"2024-01-21 14:54:40";"59";"63";"61"
"324";"2024-01-21 14:54:41";"59";"63";"61"
"325";"2024-01-21 14:54:42";"59";"63";"61"
"326";"2024-01-21 14:54:42";"59";"63";"61"
"327";"2024-01-21 14:54:43";"59";"63";"61"
"328";"2024-01-21 14:54:44";"59";"63";"61"
"329";"2024-01-21 14:54:45";"59";"63";"61"
"330";"2024-01-21 14:54:46";"59";"63";"61"
"331";"2024-01-21 14:54:47";"59";"63";"61"
"332";"2024-01-21 14:54:48";"59";"63";"61"
"333";"2024-01-21 14:54:49";"59";"63";"61"
"334";"2024-01-21 14:54:50";"59";"63";"61"
"335";"2024-01-21 14:54:53";"59";"63";"61"
"336";"2024-01-21 14:54:53";"59";"63";"61"
"337";"2024-01-21 14:54:53";"59";"63";"61"
"338";"2024-01-21 14:54:55";"59";"63";"61"
"339";"2024-01-21 14:54:56";"59";"63";"61"
"340";"2024-01-21 14:54:57";"59";"63";"61"
"341";"2024-01-21 14:54:58";"59";"63";"61"
"342";"2024-01-21 14:54:59";"59";"63";"61"
"343";"2024-01-21 14:55:00";"59";"63";"61"
"344";"2024-01-21 14:55:01";"58";"63";"61"
"345";"2024-01-21 14:55:02";"58";"62";"61"
"346";"2024-01-21 14:55:02";"58";"62";"61"
"347";"2024-01-21 14:55:03";"58";"62";"61"
"348";"2024-01-21 14:55:04";"58";"62";"61"
"349";"2024-01-21 14:55:05";"58";"62";"61"
"350";"2024-01-21 14:55:06";"58";"62";"61"
"351";"2024-01-21 14:55:07";"58";"62";"61"
"352";"2024-01-21 14:55:08";"58";"62";"61"
"353";"2024-01-21 14:55:09";"58";"62";"61"
"354";"2024-01-21 14:55:10";"58";"62";"61"
"355";"2024-01-21 14:55:11";"58";"62";"61"
"356";"2024-01-21 14:55:12";"58";"62";"61"
"357";"2024-01-21 14:55:12";"58";"62";"60"
"358";"2024-01-21 14:55:13";"58";"62";"60"
"359";"2024-01-21 14:55:14";"58";"62";"60"
"360";"2024-01-21 14:55:15";"58";"62";"60"
"361";"2024-01-21 14:55:16";"58";"62";"60"
"362";"2024-01-21 14:55:17";"58";"62";"60"
"363";"2024-01-21 14:55:18";"58";"62";"60"
"364";"2024-01-21 14:55:19";"58";"62";"60"
